,ifm_terminal_frequency,ifm_peak_amplitude,ifm_region_id,ifm_stop,ifm_duration,ifm_rms,ifm_peak_frequency,ifm_start,ifm_peak_freq_resolution,cf_terminal_frequency,cf_peak_amplitude,cf_region_id,cf_stop,cf_duration,cf_rms,cf_peak_frequency,cf_start,cf_peak_freq_resolution,tfm_terminal_frequency,tfm_peak_amplitude,tfm_region_id,tfm_stop,tfm_duration,tfm_rms,tfm_peak_frequency,tfm_start,tfm_peak_freq_resolution,audio_file,terminal_frequency_threshold,video_annot_id,num_bats,0,duration,peak_freq_resolution,ifm-cf_dbratio,tfm-cf_dbratio,ifm-peak_db,tfm-peak_db,tfm_dbrms,ifm_dbrms,cf_dbrms,cf-peak_db
72,102272.72727272726,0.114013671875,fm1,0.000596,0.00044,0.05388192011312833,104545.45454545457,0.000156,4464.285714285715,106717.94871794873,0.286651611328125,cf1,0.020096,0.0195,0.1405469770734672,106871.79487179489,0.000596,102.5430680885972,102653.63128491619,0.113250732421875,fm2,0.021528,0.0014320000000000001,0.04078414739359042,106145.25139664806,0.020096,1388.888888888889,segment_matching_annotaudio_Aditya_2018-08-16_2324_258_hp,-10,Aditya_2018-08-16_2324_258,1,,,,-8.327568908965615,-10.746602428861074,-18.860861348033243,-18.9191796122187,-27.79017224670206,-25.371138726806603,-17.04356981784099,-10.852912252462804
73,98684.2105263158,0.018218994140625,fm1,0.0009400000000000001,0.000304,0.009528390539397405,105263.15789473684,0.0006360000000000001,6410.25641025641,105387.66788766788,0.106109619140625,cf1,0.014044,0.013104,0.0565402767491481,105616.60561660561,0.0009400000000000001,152.5320317266626,99656.35738831617,0.047119140625,fm2,0.015208000000000001,0.001164,0.023712670204888646,104810.99656357386,0.014044,1712.3287671232874,segment_matching_annotaudio_Aditya_2018-08-16_2324_26_hp,-10,Aditya_2018-08-16_2324_26,2,,,,-15.466767613552328,-7.547549374453963,-34.78951207660698,-26.53605277920001,-32.50039077623229,-40.41960901533066,-24.95284140177833,-19.48490488552919
74,94465.64885496184,0.0250244140625,fm1,0.001864,0.001048,0.0142291757459599,104007.63358778627,0.000816,1893.939393939394,106799.64467415004,0.120361328125,cf1,0.051396000000000004,0.049532,0.0623762169692912,106860.21158039248,0.001864,40.37467700258397,94531.25,0.077178955078125,fm2,0.052676,0.00128,0.041192077735362966,102343.75,0.051396000000000004,1552.7950310559006,segment_matching_annotaudio_Aditya_2018-08-16_2324_260_hp,-10,Aditya_2018-08-16_2324_260,1,,,,-12.836785768906694,-3.604106669364215,-32.03272165152002,-22.25002211230626,-27.70372603208054,-36.93640513162302,-24.09961936271632,-18.390260573810885
75,95697.32937685461,0.26568603515625,fm1,0.001964,0.001348,0.1390529720830723,106083.08605341248,0.000616,1479.2899408284025,107118.41204654348,0.289764404296875,cf1,0.013652000000000001,0.011687999999999999,0.1642249821735201,107631.75906913074,0.001964,170.9986320109439,89506.17283950617,0.157257080078125,fm2,0.015596,0.0019440000000000002,0.08096019983833408,106481.48148148149,0.013652000000000001,1024.5901639344265,segment_matching_annotaudio_Aditya_2018-08-16_2324_277_hp,-10,Aditya_2018-08-16_2324_277,1,,,,-1.4451789519532368,-6.14335303816941,-11.512625442766769,-16.067795849972864,-21.834568570219254,-17.13639448400308,-15.691215532049846,-10.759099317733632
76,,,,,,,,,,106239.73727422002,0.077880859375,cf1,0.012376,0.01218,0.03756218550531112,106650.24630541872,0.000196,164.14970453053184,90526.9058295964,0.14471435546875,fm1,0.015944,0.003568,0.06080837391974552,93890.13452914797,0.012376,559.2841163310962,segment_matching_annotaudio_Aditya_2018-08-16_2324_28_hp,-10,Aditya_2018-08-16_2324_28,2,,,,,4.184250738073948,,-16.789767706350972,-24.32073219851974,,-28.504982936593688,-22.171385298211863
77,,,,,,,,,,106106.63831080057,0.070556640625,cf1,0.027544,0.026331999999999998,0.03561529779960817,106258.54473644236,0.001212,75.94167679222356,90864.44007858547,0.01971435546875,fm1,0.029580000000000002,0.002036,0.007877647803906051,103143.4184675835,0.027544,980.3921568627452,segment_matching_annotaudio_Aditya_2018-08-16_2324_280_hp,-10,Aditya_2018-08-16_2324_280,1,,,,,-13.104800394595681,,-34.10434833929268,-42.072068793054214,,-28.96726839845853,-23.02924210422453
78,94827.58620689657,0.0157470703125,fm1,0.001464,0.001276,0.0068634366716020245,100313.47962382443,0.000188,1562.5,103306.87830687832,0.037841796875,cf1,0.016584,0.015119999999999998,0.019580073130694958,103439.15343915344,0.001464,132.20518244315178,98314.60674157305,0.02105712890625,fm2,0.018364,0.0017800000000000001,0.007612595620686772,102247.19101123596,0.016584,1121.0762331838564,segment_matching_annotaudio_Aditya_2018-08-16_2324_285_hp,-10,Aditya_2018-08-16_2324_285,1,,,,-9.105453574110442,-8.205630975133287,-36.05600466665013,-33.532016884449256,-42.3693447843221,-43.26916738329925,-34.163713809188806,-28.440564995949657
79,94984.80243161095,0.069427490234375,fm1,0.0017079999999999999,,0.03376759690533505,107902.73556231004,0.000392,,109274.60263780858,0.168365478515625,cf1,0.025363999999999998,,0.08648111176459737,109316.87521136287,0.0017079999999999999,,104103.3434650456,0.12420654296875,fm2,0.026680000000000002,,0.05259042821115992,106382.97872340426,0.025363999999999998,,segment_matching_annotaudio_Aditya_2018-08-16_2324_287_hp,-10,Aditya_2018-08-16_2324_287,1,,0.0013160000000000001,1515.1515151515152,-8.168422184458848,-4.320291141390356,-23.169370679331735,-18.11711051468996,-25.58186585964387,-29.42999690271236,-21.261574718253513,-15.47493902003956
80,97178.68338557992,0.038818359375,fm1,0.001704,0.001276,0.02022880851271157,104231.97492163008,0.00042800000000000005,1562.5,104846.71098323246,0.097686767578125,cf1,0.04202,0.040316000000000005,0.03638625348459525,104896.31907927373,0.001704,49.6031746031746,99184.78260869565,0.020416259765625,fm2,0.042756,0.000736,0.009700250268186328,103260.8695652174,0.04202,2688.1720430107525,segment_matching_annotaudio_Aditya_2018-08-16_2324_30_hp,-10,Aditya_2018-08-16_2324_30,1,,,,-5.0993407469004275,-11.483088028271693,-28.219256472946455,-33.8004763438379,-40.26434121428295,-33.88059393291169,-28.781253186011256,-20.203285216311713
81,100852.27272727274,0.139434814453125,fm1,0.0015119999999999999,0.000704,0.059483357944858574,103693.18181818182,0.000808,2808.9887640449438,106370.02975385447,0.326690673828125,cf1,0.0163,0.014787999999999999,0.16252222796628527,106572.89694346767,0.0015119999999999999,135.2082206598161,88727.67857142858,0.245208740234375,fm2,0.018092,0.0017920000000000002,0.11637237984170146,97098.21428571428,0.0163,1111.111111111111,segment_matching_annotaudio_Aditya_2018-08-16_2324_31_hp,-10,Aditya_2018-08-16_2324_31,2,,,,-8.73034580077269,-2.901257029408141,-17.112575538080257,-12.209281077207093,-18.683001683365784,-24.512090454730338,-15.781744653957645,-9.717265266585215
82,97523.21981424149,0.387359619140625,fm1,0.001452,0.001292,0.18404905107717348,103715.17027863776,0.00016,1543.20987654321,106149.95787700084,0.854888916015625,cf1,0.015696,0.014244,0.4812002251735678,106360.57287278851,0.001452,140.37057832678272,101635.5140186916,0.415863037109375,fm2,0.016552,0.0008560000000000001,0.21058445300956607,106308.41121495329,0.015696,2314.8148148148152,segment_matching_annotaudio_Aditya_2018-08-16_2324_41_hp,-10,Aditya_2018-08-16_2324_41,2,,,,-8.347844784914978,-7.177990337455549,-8.237713098175217,-7.620993580814672,-13.53147389961,-14.701328347069431,-6.353483562154452,-1.3618062737559953
83,97052.84552845528,0.04498291015625,fm1,0.002532,0.001968,0.01587493616501034,104166.66666666669,0.0005639999999999999,1012.1457489878543,106196.37750238324,0.06671142578125,cf1,0.023512,0.020980000000000002,0.0316192763401656,106244.04194470926,0.002532,95.31071292413269,90570.71960297768,0.018218994140625,fm2,0.025124,0.0016120000000000002,0.007124094618287119,104218.3622828784,0.023512,1237.6237623762374,segment_matching_annotaudio_Aditya_2018-08-16_2324_56_hp,-10,Aditya_2018-08-16_2324_56,1,,,,-5.9847987707743355,-12.944444945363147,-26.939049028733706,-34.78951207660698,-42.94540642222445,-35.98576024763564,-30.0009614768613,-23.515995546920678
84,96365.63876651984,0.020721435546875,fm1,0.002436,0.001816,0.010471460399873098,98017.62114537445,0.00062,1096.4912280701753,107695.55430500844,0.034942626953125,cf1,0.016652,0.014216,0.016400033811542217,107976.92740574,0.002436,140.607424071991,90156.79442508712,0.03936767578125,fm2,0.018948,0.0022960000000000003,0.012896100010739242,107578.39721254355,0.016652,868.0555555555555,segment_matching_annotaudio_Aditya_2018-08-16_2324_59_hp,-10,Aditya_2018-08-16_2324_59,3,,,,-3.8967497747506608,-2.0877270189003334,-33.671603213584326,-28.09720449320938,-37.79083215044507,-39.59985490629539,-35.70310513154474,-29.132888965676223
85,94080.33826638476,0.066497802734375,fm1,0.003084,0.0018920000000000002,0.02684472998607746,106236.7864693446,0.001192,1054.8523206751054,107620.20482555113,0.0972900390625,cf1,0.026128,0.023044,0.05009715649477951,107880.57628883877,0.003084,86.7754251995835,90291.26213592234,0.04656982421875,fm2,0.028188,0.00206,0.017092979926435367,106310.67961165051,0.026128,968.9922480620157,segment_matching_annotaudio_Aditya_2018-08-16_2324_61_hp,-10,Aditya_2018-08-16_2324_61,1,,,,-5.419080721235599,-9.339905869803362,-23.543854094269246,-26.63790802681713,-35.34364434793658,-31.422819199368817,-26.003738478133222,-20.238632444712863
86,95238.09523809524,0.0650634765625,fm1,0.003512,0.0021,0.02652775063583065,106190.4761904762,0.0014119999999999998,950.5703422053232,106727.78925619836,0.092376708984375,cf1,0.034488,0.030976,0.046467749883951213,106824.63842975207,0.003512,64.54944487477407,96452.32815964523,0.050750732421875,fm2,0.036292000000000005,0.0018039999999999998,0.022464600936083424,105875.8314855876,0.034488,1106.1946902654868,segment_matching_annotaudio_Aditya_2018-08-16_2324_62_hp,-10,Aditya_2018-08-16_2324_62,1,,,,-4.869024332054543,-6.313058698648146,-23.733254692103664,-25.89115371480397,-32.97002583725374,-31.525991470660145,-26.6569671386056,-20.688750280062898
87,90308.37004405288,0.0469970703125,fm1,0.002464,0.001816,0.0190763789063178,100220.26431718064,0.000648,1096.4912280701753,103080.93194359288,0.103240966796875,cf1,0.028560000000000002,0.026095999999999998,0.0468981302098035,103157.57204169221,0.002464,76.61661048115229,96476.5100671141,0.06341552734375,fm2,0.030944,0.002384,0.02256493446336548,100251.677852349,0.028560000000000002,836.1204013377927,segment_matching_annotaudio_Aditya_2018-08-16_2324_68_hp,-10,Aditya_2018-08-16_2324_68,1,,,,-7.8131917606440515,-6.354429031638027,-26.558584282465098,-23.95608783477119,-32.93131846976797,-34.39008119877399,-26.576889438129943,-19.722958743434745
88,100446.42857142858,0.0250244140625,fm1,0.0018239999999999999,0.0008960000000000001,0.010832860208609563,104910.71428571428,0.0009279999999999999,2212.389380530973,105851.20123998966,0.0550537109375,cf1,0.017308,0.015484,0.031079471393371118,105980.36683027641,0.0018239999999999999,129.13223140495867,85771.2765957447,0.074981689453125,fm2,0.018812,0.001504,0.029182595708890417,90425.53191489364,0.017308,1322.7513227513227,segment_matching_annotaudio_Aditya_2018-08-16_2324_69_hp,-10,Aditya_2018-08-16_2324_69,1,,,,-9.154609694676605,-0.5469941015821291,-32.03272165152002,-22.50089556959274,-30.697521629309815,-39.305137222404284,-30.150527527727682,-25.184268035075903
89,93750.0,0.17901611328125,fm1,0.002748,0.0018559999999999998,0.09544366419998476,105603.44827586207,0.000892,1072.961373390558,107248.322147651,0.292572021484375,cf1,0.017648,0.0149,0.15273837858473402,107449.6644295302,0.002748,134.19216317767044,88692.94605809129,0.182159423828125,fm2,0.019576,0.001928,0.10902036892592708,104253.11203319502,0.017648,1033.0578512396694,segment_matching_annotaudio_Aditya_2018-08-16_2324_7_hp,-10,Aditya_2018-08-16_2324_7,2,,,,-4.08402143790198,-2.9288105725514813,-14.942157526303692,-14.790967121360872,-19.24984705298661,-20.40505791833711,-16.32103648043513,-10.675344151768652
90,98290.59829059828,0.041290283203125,fm1,0.001912,0.000936,0.02093708775352078,103632.47863247864,0.000976,2118.64406779661,105051.99928276852,0.1185302734375,cf1,0.046528,0.044616,0.05795761989844232,105096.8262506724,0.001912,44.81893151667264,95505.61797752806,0.0389404296875,fm2,0.04724,0.000712,0.02183422086150021,103932.58426966293,0.046528,2777.777777777778,segment_matching_annotaudio_Aditya_2018-08-16_2324_85_hp,-10,Aditya_2018-08-16_2324_85,1,,,,-8.843885380356216,-8.479456865533955,-27.6830427672419,-28.191985211491488,-33.21724601906017,-33.58167453388243,-24.737789153526215,-18.523414274475016
91,98345.58823529413,0.057769775390625,fm1,0.0012720000000000001,0.001088,0.03464207263768825,106617.64705882351,0.000184,1824.8175182481752,108083.9235397152,0.32818603515625,cf1,0.053796000000000004,0.052524,0.13096219327607628,108102.96245525856,0.0012720000000000001,38.074931465123356,101265.82278481014,0.024932861328125,fm2,0.054112,0.00031600000000000004,0.015431800902922716,107594.93670886077,0.053796000000000004,6250.0,segment_matching_annotaudio_Aditya_2018-08-16_2324_88_hp,-10,Aditya_2018-08-16_2324_88,1,,,,-11.550841435500939,-18.57458656500047,-24.765986419918423,-32.06455756854605,-36.23166776964711,-29.20792264014758,-17.657081204646644,-9.67759805637235
92,100364.96350364963,0.01275634765625,fm1,0.001472,0.0005480000000000001,0.005698529035474203,102189.7810218978,0.000924,3623.1884057971015,103915.90434922164,0.073699951171875,cf1,0.026396,0.024924,0.03491712785044865,103915.90434922164,0.001472,80.23106546854942,97674.41860465117,0.037384033203125,fm2,0.028116000000000002,0.00172,0.01528443024675532,101162.79069767443,0.026396,1157.4074074074076,segment_matching_annotaudio_Aditya_2018-08-16_2324_90_hp,-10,Aditya_2018-08-16_2324_90,1,,,,-15.745514952785523,-7.1757851760485725,-37.88547306369365,-28.54627692518333,-36.31501491409581,-44.88474469083276,-29.13922973804724,-22.650655997443742
93,98118.27956989247,0.1763916015625,fm1,0.002132,0.0014880000000000002,0.08025630425967077,104166.66666666669,0.000644,1336.8983957219252,105713.1495227996,0.251495361328125,cf1,0.01722,0.015087999999999999,0.13073280744878113,105911.98303287383,0.002132,132.48542660307365,94074.84407484408,0.130645751953125,fm2,0.019144,0.001924,0.05598616631876358,103950.10395010396,0.01722,1037.344398340249,segment_matching_annotaudio_Aditya_2018-08-16_2324_91_hp,-10,Aditya_2018-08-16_2324_91,1,,,,-4.238108613825139,-7.36607715298684,-15.070441930783778,-17.67809414250817,-25.038385400451844,-21.910416861290145,-17.672308247465004,-11.989400416389874
94,,,,,,,,,,102791.26213592234,0.107940673828125,cf1,0.01778,0.01648,0.056486486728685725,103033.98058252428,0.0013,121.30033964095101,86335.40372670807,0.135345458984375,fm1,0.021,0.00322,0.054760617160721205,87267.08074534162,0.01778,620.3473945409428,segment_matching_annotaudio_Aditya_2018-08-16_2324_94_hp,-10,Aditya_2018-08-16_2324_94,1,,,,,-0.26952459699842873,,-17.371126215839453,-25.230633318874432,,-24.961108721876002,-19.336297502899328
95,93115.12415349887,0.03094482421875,fm1,0.003112,0.001772,0.015689421180224674,103837.47178329572,0.00134,1126.1261261261259,104822.61640798226,0.09161376953125,cf1,0.021152,0.01804,0.03767168256992959,104988.91352549887,0.003112,110.81560283687945,87387.3873873874,0.065185546875,fm2,0.023372,0.0022199999999999998,0.02699561210165593,91891.8918918919,0.021152,899.2805755395682,segment_matching_annotaudio_Aditya_2018-08-16_2324_95_hp,-10,Aditya_2018-08-16_2324_95,1,,,,-7.608161925060401,-2.894436776489677,-30.188239599248018,-23.716973732063984,-31.374136416747717,-36.087861565318434,-28.479699640258037,-20.76078494104933
96,95982.14285714287,0.02374267578125,fm1,0.001604,0.0008960000000000001,0.009688468954827148,100446.42857142858,0.000708,2212.389380530973,101907.49934674682,0.064453125,cf1,0.016912,0.015308,0.03152614969828034,101907.49934674682,0.001604,130.61650992685477,95079.78723404255,0.038177490234375,fm2,0.018416,0.001504,0.015162801067528426,103058.51063829787,0.016912,1322.7513227513227,segment_matching_annotaudio_Aditya_2018-08-17_01_10_hp,-10,Aditya_2018-08-17_01_10,1,,,,-10.248315628976723,-6.357829925095745,-32.48940675940058,-28.36385250532596,-36.38441125666315,-40.274896960544126,-30.0265813315674,-23.815120421958866
97,,,,,,,,,,103197.67441860467,0.0941162109375,cf1,0.018896,0.018576,0.050830253472796766,103305.34022394488,0.00032,107.61945759793372,87450.5928853755,0.06402587890625,fm1,0.020919999999999998,0.0020239999999999998,0.029251833230517426,96837.94466403165,0.018896,984.2519685039372,segment_matching_annotaudio_Aditya_2018-08-17_01_11_hp,-10,Aditya_2018-08-17_01_11,1,,,,,-4.799383732164201,,-23.872889022043577,-30.67693822449121,,-25.877554492327015,-20.526711311615973
98,94623.6559139785,0.0692138671875,fm1,0.0027,0.00186,0.03272216652474108,104301.0752688172,0.00084,1072.961373390558,108766.23376623377,0.091156005859375,cf1,0.015636,0.012936000000000001,0.04765282566291575,108998.14471243042,0.0027,154.51174289245986,92982.45614035089,0.090423583984375,fm2,0.017916,0.00228,0.037224250166231286,107017.54385964911,0.015636,874.1258741258741,segment_matching_annotaudio_Aditya_2018-08-17_01_13_hp,-10,Aditya_2018-08-17_01_13,2,,,,-3.264932151588042,-2.1452539963614745,-23.19613769477698,-20.874365669593335,-28.58348083562477,-29.703158990851335,-26.438226839263294,-20.80429424711179
99,94879.51807228917,0.035675048828125,fm1,0.002568,0.0019920000000000003,0.01614507390565913,106927.71084337351,0.000576,1000.0,108819.44444444444,0.0684814453125,cf1,0.016968,0.0144,0.038221313531571405,108958.33333333331,0.002568,138.811771238201,92751.84275184275,0.04254150390625,fm2,0.018596,0.001628,0.019853441881238217,107493.85749385747,0.016968,1225.4901960784316,segment_matching_annotaudio_Aditya_2018-08-17_01_15_hp,-10,Aditya_2018-08-17_01_15,1,,,,-7.4853114151965325,-5.689395985766849,-28.952708475957557,-27.423743223954546,-34.04328382290407,-35.839199252333756,-28.353887837137222,-23.288541647511884
100,92047.9302832244,0.057159423828125,fm1,0.002876,0.001836,0.025062148176728617,99128.54030501087,0.0010400000000000001,1086.9565217391305,103043.75396322132,0.0958251953125,cf1,0.0218,0.018924,0.047224950541095684,103202.2828154724,0.002876,105.66356720202873,87286.52751423151,0.082122802734375,fm2,0.023908000000000002,0.0021079999999999996,0.02967834521037068,96299.81024667932,0.0218,946.969696969697,segment_matching_annotaudio_Aditya_2018-08-17_01_21_hp,-10,Aditya_2018-08-17_01_21,2,,,,-5.503064367777915,-4.0346365927551595,-24.858243151689614,-21.71072474391927,-30.551206357644478,-32.019634132667235,-26.51656976488932,-20.37040573773006
101,,,,,,,,,,104605.99334073252,0.08154296875,cf1,0.014856,0.014416,0.04778519763466135,104744.72807991119,0.00044,138.65779256794232,89730.29045643154,0.05059814453125,fm1,0.016784,0.001928,0.023949705351212176,95435.68464730289,0.014856,1033.0578512396694,segment_matching_annotaudio_Aditya_2018-08-17_01_22_hp,-10,Aditya_2018-08-17_01_22,1,,,,,-5.999864236137765,,-25.917308174909262,-32.41399650522202,,-26.414132269084256,-21.772269623124195
102,,,,,,,,,,103404.31913617275,0.035003662109375,cf1,0.013336,0.013336,0.015047318972261147,103554.28914217158,0.0,149.88009592326142,90144.23076923077,0.01287841796875,fm1,0.015,0.0016640000000000001,0.0056728947769649355,96153.84615384617,0.013336,1196.1722488038274,segment_matching_annotaudio_Aditya_2018-08-17_01_26_hp,-10,Aditya_2018-08-17_01_26,1,,,,,-8.473087980845953,,-37.80274967996088,-44.92390543643487,,-36.45081745558891,-29.117730341169008
103,,,,,,,,,,104669.46484784891,0.0352783203125,cf1,0.011524,0.011436,0.015864308524479984,104931.79433368312,8.8e-05,174.82517482517483,88045.23424878837,0.0423583984375,fm1,0.013999999999999999,0.0024760000000000003,0.01564146647087077,104604.2003231018,0.011524,806.4516129032259,segment_matching_annotaudio_Aditya_2018-08-17_01_28_hp,-10,Aditya_2018-08-17_01_28,1,,,,,-0.12287358514065412,,-27.461209376817635,-36.11445063888575,,-35.9915770537451,-29.049842017504155
104,100574.71264367817,0.011749267578125,fm1,0.000588,0.000348,0.006265940630885347,103448.27586206897,0.00023999999999999998,5681.818181818182,104606.02924052274,0.054229736328125,cf1,0.031504000000000004,0.030916000000000003,0.022179164236628527,105123.56061586234,0.000588,64.68305304010349,96618.35748792274,0.03070068359375,fm2,0.033988,0.002484,0.011339052758773787,102254.42834138486,0.031504000000000004,803.8585209003215,segment_matching_annotaudio_Aditya_2018-08-17_01_29_hp,-10,Aditya_2018-08-17_01_29,2,,,,-10.979178024130183,-5.82736801753565,-38.59978410902435,-30.257039084796187,-38.9084644799735,-44.06027448656804,-33.081096462437856,-25.315250143088328
105,95870.20648967553,0.02301025390625,fm1,0.002316,0.001356,0.011746978682953994,104719.76401179943,0.0009599999999999999,1470.5882352941173,106821.48040638608,0.060302734375,cf1,0.016096,0.01378,0.03284683855975086,106894.04934687958,0.002316,145.09576320371445,92131.47410358566,0.039794921875,fm2,0.018104,0.002008,0.018026582370828537,105079.68127490039,0.016096,992.0634920634919,segment_matching_annotaudio_Aditya_2018-08-17_01_33_hp,-10,Aditya_2018-08-17_01_33,1,,,,-8.931347906314095,-5.211603571790842,-32.76157178179888,-28.00344687127633,-34.88173205255185,-38.601476387075095,-29.670128480761004,-24.39325989416217
106,,,,,,,,,,105773.2827644332,0.059906005859375,cf1,0.019268,0.018984,0.027875697278950274,105931.31057732829,0.00028399999999999996,105.30749789385004,94339.62264150943,0.0457763671875,fm1,0.020964,0.001696,0.017053948734704283,102004.71698113206,0.019268,1173.7089201877934,segment_matching_annotaudio_Aditya_2018-08-17_01_34_hp,-10,Aditya_2018-08-17_01_34,1,,,,,-4.26801572889211,,-26.78717351808073,-35.36350093737278,,-31.09548520848067,-24.450592707194232
107,,,,,,,,,,108339.72883090304,0.031005859375,cf1,0.01566,0.015636,0.015367153316289557,108467.63878229726,2.4e-05,127.8772378516624,102750.80906148868,0.013275146484375,fm1,0.016896,0.001236,0.006133888743004568,106796.11650485438,0.01566,1612.9032258064515,segment_matching_annotaudio_Aditya_2018-08-17_01_35_hp,-10,Aditya_2018-08-17_01_35,2,,,,,-7.977150595030963,,-37.539213560101615,-44.2452821110465,,-36.268131516015536,-30.171124540236352
108,93398.87640449438,0.0201416015625,fm1,0.00232,0.001424,0.010389747230474408,103230.33707865168,0.0008960000000000001,1396.6480446927374,106601.73160173162,0.05059814453125,cf1,0.017103999999999998,0.014784,0.023866650309662236,106804.6536796537,0.00232,135.2082206598161,89164.7855530474,0.0308837890625,fm2,0.018876,0.001772,0.014711470499667326,106659.14221218963,0.017103999999999998,1126.1261261261259,segment_matching_annotaudio_Aditya_2018-08-17_01_36_hp,-10,Aditya_2018-08-17_01_36,1,,,,-7.223729761985296,-4.202707694209652,-33.918119988356985,-30.205388449118754,-36.646878295316625,-39.66790036309227,-32.444170601106975,-25.917308174909262
109,95201.23839009287,0.047698974609375,fm1,0.0020559999999999997,0.001292,0.023060398479899016,107585.13931888543,0.0007639999999999999,1543.20987654321,107831.32530120481,0.064422607421875,cf1,0.015336,0.013280000000000002,0.03540320050079213,108057.22891566264,0.0020559999999999997,150.51173991571343,92875.31806615778,0.085723876953125,fm2,0.016908000000000003,0.001572,0.03811730679438983,108142.49363867684,0.015336,1269.035532994924,segment_matching_annotaudio_Aditya_2018-08-17_01_37_hp,-10,Aditya_2018-08-17_01_37,2,,,,-3.7235143418434995,0.6415936601922139,-26.429819138810622,-21.337963915162796,-28.377555846747246,-32.74266384878296,-29.019149506939463,-23.81923403304123
110,90349.07597535936,0.1268310546875,fm1,0.00218,0.001948,0.06279303092224613,97022.58726899387,0.00023199999999999997,1024.5901639344265,108098.38895281934,0.19781494140625,cf1,0.016084,0.013904,0.09641648534365488,108314.15420023016,0.00218,143.7607820586544,87332.05374280231,0.08544921875,fm2,0.018168,0.002084,0.03941232684255831,104606.52591170826,0.016084,957.8544061302682,segment_matching_annotaudio_Aditya_2018-08-17_01_39_hp,-10,Aditya_2018-08-17_01_39,1,,,,-3.7247969975067514,-7.7703844093356125,-17.935487921491564,-21.365838072349973,-28.087358486117253,-24.04177107428839,-20.31697407678164,-14.074818165270536
111,92105.26315789476,0.0263671875,fm1,0.0021079999999999996,0.0016719999999999999,0.011365825420341216,106459.33014354069,0.000436,1190.4761904761906,106774.4633398383,0.04412841796875,cf1,0.016456000000000002,0.014348,0.01994957903006304,106913.8555896292,0.0021079999999999996,139.35340022296543,91243.86252045826,0.025421142578125,fm2,0.0189,0.002444,0.008730690017431769,95744.68085106382,0.016456000000000002,816.9934640522874,segment_matching_annotaudio_Aditya_2018-08-17_01_40_hp,-10,Aditya_2018-08-17_01_40,2,,,,-4.88665509590255,-7.1777033374541865,-31.578723849616495,-31.89609867105861,-41.17902862206112,-38.887980380509475,-34.00132528460693,-27.105632840024118
112,100765.30612244901,0.076446533203125,fm1,0.0015400000000000001,0.000784,0.03974927024847138,105867.34693877553,0.0007559999999999999,2525.252525252525,108247.4226804124,0.234039306640625,cf1,0.0384,0.036860000000000004,0.09845407289976817,108464.4601193706,0.0015400000000000001,54.25347222222222,103403.14136125657,0.047943115234375,fm2,0.039164,0.0007639999999999999,0.02599514223315782,107329.84293193721,0.0384,2604.1666666666665,segment_matching_annotaudio_Aditya_2018-08-17_01_45_hp,-10,Aditya_2018-08-17_01_45,1,,,,-7.878090541128168,-11.566829778743779,-22.33284409512907,-26.385474998394894,-31.702156039386576,-28.013416801770962,-20.135326260642795,-12.614223943801724
113,104868.91385767794,0.048553466796875,fm1,0.0013599999999999999,0.001068,0.020276490718423183,107677.90262172284,0.000292,1865.6716417910445,109746.96187780924,0.0892333984375,cf1,0.025388,0.024028,0.04728678437974849,109913.43432661897,0.0013599999999999999,83.22237017310253,106100.79575596817,0.0406494140625,fm2,0.026895999999999996,0.001508,0.015922998282873427,110742.7055702918,0.025388,1322.7513227513227,segment_matching_annotaudio_Aditya_2018-08-17_01_46_hp,-10,Aditya_2018-08-17_01_46,2,,,,-7.354939774237494,-9.4542986726531,-26.275595106262728,-27.818914202508715,-35.95950303460032,-33.8601441361847,-26.505204361947214,-20.989451333477902
114,103483.60655737708,0.09857177734375,fm1,0.001584,0.000976,0.050914640435515926,109631.1475409836,0.000608,2032.520325203252,110319.76744186047,0.2410888671875,cf1,0.015344,0.01376,0.13767548540664395,110465.11627906977,0.001584,145.26438117373618,95000.0,0.250213623046875,fm2,0.016744,0.0014,0.11693721017845665,107857.14285714287,0.015344,1420.4545454545455,segment_matching_annotaudio_Aditya_2018-08-17_01_47_hp,-10,Aditya_2018-08-17_01_47,1,,,,-8.64027870559249,-1.418077757749994,-20.1249482525723,-12.033780970947896,-18.640945430524475,-25.86314637836697,-17.22286767277448,-12.35645687338553
115,99849.84984984988,0.03729248046875,fm1,0.001796,0.001332,0.02128866640762874,108108.10810810812,0.00046399999999999995,1497.005988023952,109641.14832535882,0.13397216796875,cf1,0.043595999999999996,0.0418,0.055414503704399,109665.07177033494,0.001796,47.837734404898576,100000.0,0.04656982421875,fm2,0.044736,0.00114,0.024718558517141838,107894.73684210527,0.043595999999999996,1748.2517482517483,segment_matching_annotaudio_Aditya_2018-08-17_01_58_hp,-10,Aditya_2018-08-17_01_58,1,,,,-8.309499827424789,-7.012006142039709,-28.567574581063653,-26.63790802681713,-32.13953718161943,-33.4370308670045,-25.127531039579715,-17.459708294351934
116,,,,,,,,,,105969.64204802901,0.073272705078125,cf1,0.018824,0.017656,0.03766645969895062,106139.55595831445,0.001168,113.22463768115942,89887.64044943823,0.09185791015625,fm1,0.02096,0.002136,0.029255298098861886,105805.24344569287,0.018824,932.8358208955223,segment_matching_annotaudio_Aditya_2018-08-17_01_60_hp,-10,Aditya_2018-08-17_01_60,3,,,,,-2.1950054937763026,,-20.737668787317492,-30.675909445147504,,-28.480903951371204,-22.701155498053815
